Mutant Variable Name,Mutated Class,Mutated Method,Original Binary Operator,Mutated Binary Operator
_mut8854,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,==,>
_mut8855,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,==,<=
_mut8856,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,==,>=
_mut8857,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,!=,==
_mut8858,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,!=,<
_mut8859,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,!=,>
_mut8860,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,!=,<=
_mut8861,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,!=,>=
_mut8862,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,==
_mut8863,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,!=
_mut8864,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,>
_mut8865,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,<=
_mut8866,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,>=
_mut8867,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,==,!=
_mut8868,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,==,<
_mut8869,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,==,>
_mut8870,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,==,<=
_mut8871,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,==,>=
_mut8872,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,||,&&
_mut8873,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,||,&&
_mut8874,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,!=,==
_mut8875,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,!=,<
_mut8876,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,!=,>
_mut8877,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,!=,<=
_mut8878,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,!=,>=
_mut8879,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,==
_mut8880,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,!=
_mut8881,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,>
_mut8882,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,<=
_mut8883,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,>=
_mut8884,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,&&,||
_mut8885,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,&&,||
_mut8886,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,==
_mut8887,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,!=
_mut8888,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,>
_mut8889,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,<=
_mut8890,org.apache.tools.ant.taskdefs.AntStructure,printElementDecl_284,<,>=
_mut8891,org.apache.tools.ant.taskdefs.AntStructure,isNmtoken_437,&&,||
_mut8892,org.apache.tools.ant.taskdefs.AntStructure,isNmtoken_437,&&,||
_mut8893,org.apache.tools.ant.taskdefs.AntStructure,isNmtoken_437,&&,||
_mut8894,org.apache.tools.ant.taskdefs.AntStructure,isNmtoken_437,&&,||
_mut8895,org.apache.tools.ant.taskdefs.AntStructure,isNmtoken_437,<,==
_mut8896,org.apache.tools.ant.taskdefs.AntStructure,isNmtoken_437,<,!=
_mut8897,org.apache.tools.ant.taskdefs.AntStructure,isNmtoken_437,<,>
_mut8898,org.apache.tools.ant.taskdefs.AntStructure,isNmtoken_437,<,<=
_mut8899,org.apache.tools.ant.taskdefs.AntStructure,isNmtoken_437,<,>=
_mut8900,org.apache.tools.ant.taskdefs.FixCRLF,processFile_344,&&,||
_mut8901,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,!=,==
_mut8902,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,!=,<
_mut8903,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,!=,>
_mut8904,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,!=,<=
_mut8905,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,!=,>=
_mut8906,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,&&,||
_mut8907,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,&&,||
_mut8908,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,!=
_mut8909,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,<
_mut8910,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,>
_mut8911,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,<=
_mut8912,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,>=
_mut8913,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,!=
_mut8914,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,<
_mut8915,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,>
_mut8916,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,<=
_mut8917,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,>=
_mut8918,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,&&,||
_mut8919,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,!=
_mut8920,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,<
_mut8921,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,>
_mut8922,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,<=
_mut8923,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,==,>=
_mut8924,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,>=,==
_mut8925,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,>=,!=
_mut8926,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,>=,<
_mut8927,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,>=,>
_mut8928,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,>=,<=
_mut8929,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,&&,||
_mut8930,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,-,+
_mut8931,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,-,*
_mut8932,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,-,/
_mut8933,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,-,%
_mut8934,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,<,==
_mut8935,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,<,!=
_mut8936,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,<,>
_mut8937,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,<,<=
_mut8938,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,<,>=
_mut8939,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,+,-
_mut8940,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,+,*
_mut8941,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,+,/
_mut8942,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,+,%
_mut8943,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,<,==
_mut8944,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,<,!=
_mut8945,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,<,>
_mut8946,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,<,<=
_mut8947,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,<,>=
_mut8948,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,+,-
_mut8949,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,+,*
_mut8950,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,+,/
_mut8951,org.apache.tools.ant.taskdefs.FixCRLF,nextLine_436,+,%
_mut8952,org.apache.tools.ant.taskdefs.Move,validateAttributes_84,&&,||
_mut8953,org.apache.tools.ant.taskdefs.Move,validateAttributes_84,&&,||
_mut8954,org.apache.tools.ant.taskdefs.Move,validateAttributes_84,&&,||
_mut8955,org.apache.tools.ant.taskdefs.Move,validateAttributes_84,||,&&
_mut8956,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,==
_mut8957,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,!=
_mut8958,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,<
_mut8959,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,<=
_mut8960,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,>=
_mut8961,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,==
_mut8962,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,!=
_mut8963,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,<
_mut8964,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,<=
_mut8965,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,>=
_mut8966,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,!=
_mut8967,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,<
_mut8968,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,>
_mut8969,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,<=
_mut8970,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,>=
_mut8971,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,+,-
_mut8972,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,+,*
_mut8973,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,+,/
_mut8974,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,+,%
_mut8975,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,!=
_mut8976,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,<
_mut8977,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,>
_mut8978,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,<=
_mut8979,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,>=
_mut8980,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,&&,||
_mut8981,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,<,==
_mut8982,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,<,!=
_mut8983,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,<,>
_mut8984,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,<,<=
_mut8985,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,<,>=
_mut8986,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,||,&&
_mut8987,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,&&,||
_mut8988,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,==
_mut8989,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,!=
_mut8990,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,<
_mut8991,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,<=
_mut8992,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,>,>=
_mut8993,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,!=
_mut8994,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,<
_mut8995,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,>
_mut8996,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,<=
_mut8997,org.apache.tools.ant.taskdefs.Move,doFileOperations_107,==,>=
_mut8998,org.apache.tools.ant.taskdefs.Move,okToDelete_269,<,==
_mut8999,org.apache.tools.ant.taskdefs.Move,okToDelete_269,<,!=
_mut9000,org.apache.tools.ant.taskdefs.Move,okToDelete_269,<,>
_mut9001,org.apache.tools.ant.taskdefs.Move,okToDelete_269,<,<=
_mut9002,org.apache.tools.ant.taskdefs.Move,okToDelete_269,<,>=
_mut9003,org.apache.tools.ant.taskdefs.Move,deleteDir_302,&&,||
_mut9004,org.apache.tools.ant.taskdefs.Move,deleteDir_302,<,==
_mut9005,org.apache.tools.ant.taskdefs.Move,deleteDir_302,<,!=
_mut9006,org.apache.tools.ant.taskdefs.Move,deleteDir_302,<,>
_mut9007,org.apache.tools.ant.taskdefs.Move,deleteDir_302,<,<=
_mut9008,org.apache.tools.ant.taskdefs.Move,deleteDir_302,<,>=
_mut9009,org.apache.tools.ant.taskdefs.Move,renameFile_345,||,&&
_mut9010,org.apache.tools.ant.taskdefs.Move,renameFile_345,>,==
_mut9011,org.apache.tools.ant.taskdefs.Move,renameFile_345,>,!=
_mut9012,org.apache.tools.ant.taskdefs.Move,renameFile_345,>,<
_mut9013,org.apache.tools.ant.taskdefs.Move,renameFile_345,>,<=
_mut9014,org.apache.tools.ant.taskdefs.Move,renameFile_345,>,>=
_mut9015,org.apache.tools.ant.taskdefs.Move,renameFile_345,||,&&
_mut9016,org.apache.tools.ant.taskdefs.Move,renameFile_345,>,==
_mut9017,org.apache.tools.ant.taskdefs.Move,renameFile_345,>,!=
_mut9018,org.apache.tools.ant.taskdefs.Move,renameFile_345,>,<
_mut9019,org.apache.tools.ant.taskdefs.Move,renameFile_345,>,<=
_mut9020,org.apache.tools.ant.taskdefs.Move,renameFile_345,>,>=
_mut9021,org.apache.tools.ant.taskdefs.Move,renameFile_345,||,&&
_mut9022,org.apache.tools.ant.taskdefs.Move,renameFile_345,&&,||
_mut9023,org.apache.tools.ant.taskdefs.Move,renameFile_345,&&,||
_mut9024,org.apache.tools.ant.taskdefs.Move,renameFile_345,||,&&
_mut9025,org.apache.tools.ant.taskdefs.Rename,execute_75,&&,||
_mut9026,org.apache.tools.ant.taskdefs.MatchingTask,XsetItems_128,||,&&
_mut9027,org.apache.tools.ant.taskdefs.MatchingTask,XsetItems_128,||,&&
_mut9028,org.apache.tools.ant.taskdefs.MatchingTask,XsetItems_128,>,==
_mut9029,org.apache.tools.ant.taskdefs.MatchingTask,XsetItems_128,>,!=
_mut9030,org.apache.tools.ant.taskdefs.MatchingTask,XsetItems_128,>,<
_mut9031,org.apache.tools.ant.taskdefs.MatchingTask,XsetItems_128,>,<=
_mut9032,org.apache.tools.ant.taskdefs.MatchingTask,XsetItems_128,>,>=
_mut9033,org.apache.tools.ant.taskdefs.MatchingTask,XsetIgnore_161,>,==
_mut9034,org.apache.tools.ant.taskdefs.MatchingTask,XsetIgnore_161,>,!=
_mut9035,org.apache.tools.ant.taskdefs.MatchingTask,XsetIgnore_161,>,<
_mut9036,org.apache.tools.ant.taskdefs.MatchingTask,XsetIgnore_161,>,<=
_mut9037,org.apache.tools.ant.taskdefs.MatchingTask,XsetIgnore_161,>,>=
_mut9038,org.apache.tools.ant.taskdefs.MatchingTask,XsetIgnore_161,&&,||
_mut9039,org.apache.tools.ant.taskdefs.Available,execute_230,&&,||
_mut9040,org.apache.tools.ant.taskdefs.Available,eval_264,&&,||
_mut9041,org.apache.tools.ant.taskdefs.Available,eval_264,&&,||
_mut9042,org.apache.tools.ant.taskdefs.Available,eval_264,&&,||
_mut9043,org.apache.tools.ant.taskdefs.Available,eval_264,&&,||
_mut9044,org.apache.tools.ant.taskdefs.Available,eval_264,&&,||
_mut9045,org.apache.tools.ant.taskdefs.Available,checkFile_334,||,&&
_mut9046,org.apache.tools.ant.taskdefs.Available,checkFile_334,&&,||
_mut9047,org.apache.tools.ant.taskdefs.Available,checkFile_334,&&,||
_mut9048,org.apache.tools.ant.taskdefs.Available,checkFile_334,&&,||
_mut9049,org.apache.tools.ant.taskdefs.Available,checkFile_334,&&,||
_mut9050,org.apache.tools.ant.taskdefs.Available,checkFile_334,&&,||
_mut9051,org.apache.tools.ant.taskdefs.Available,checkFile_334,&&,||
_mut9052,org.apache.tools.ant.taskdefs.Available,checkFile_334,&&,||
_mut9053,org.apache.tools.ant.taskdefs.Available,checkFile_334,&&,||
_mut9054,org.apache.tools.ant.taskdefs.Available,checkFile_334,<,==
_mut9055,org.apache.tools.ant.taskdefs.Available,checkFile_334,<,!=
_mut9056,org.apache.tools.ant.taskdefs.Available,checkFile_334,<,>
_mut9057,org.apache.tools.ant.taskdefs.Available,checkFile_334,<,<=
_mut9058,org.apache.tools.ant.taskdefs.Available,checkFile_334,<,>=
_mut9059,org.apache.tools.ant.taskdefs.SQLExec,setCsvQuoteCharacter_563,>,==
_mut9060,org.apache.tools.ant.taskdefs.SQLExec,setCsvQuoteCharacter_563,>,!=
_mut9061,org.apache.tools.ant.taskdefs.SQLExec,setCsvQuoteCharacter_563,>,<
_mut9062,org.apache.tools.ant.taskdefs.SQLExec,setCsvQuoteCharacter_563,>,<=
_mut9063,org.apache.tools.ant.taskdefs.SQLExec,setCsvQuoteCharacter_563,>,>=
_mut9064,org.apache.tools.ant.taskdefs.SQLExec,setCsvQuoteCharacter_563,&&,||
_mut9065,org.apache.tools.ant.taskdefs.SQLExec,execute_615,==,!=
_mut9066,org.apache.tools.ant.taskdefs.SQLExec,execute_615,==,<
_mut9067,org.apache.tools.ant.taskdefs.SQLExec,execute_615,==,>
_mut9068,org.apache.tools.ant.taskdefs.SQLExec,execute_615,==,<=
_mut9069,org.apache.tools.ant.taskdefs.SQLExec,execute_615,==,>=
_mut9070,org.apache.tools.ant.taskdefs.SQLExec,execute_615,&&,||
_mut9071,org.apache.tools.ant.taskdefs.SQLExec,execute_615,&&,||
_mut9072,org.apache.tools.ant.taskdefs.SQLExec,execute_615,==,!=
_mut9073,org.apache.tools.ant.taskdefs.SQLExec,execute_615,==,<
_mut9074,org.apache.tools.ant.taskdefs.SQLExec,execute_615,==,>
_mut9075,org.apache.tools.ant.taskdefs.SQLExec,execute_615,==,<=
_mut9076,org.apache.tools.ant.taskdefs.SQLExec,execute_615,==,>=
_mut9077,org.apache.tools.ant.taskdefs.SQLExec,execute_615,&&,||
_mut9078,org.apache.tools.ant.taskdefs.SQLExec,runStatements_746,&&,||
_mut9079,org.apache.tools.ant.taskdefs.SQLExec,runStatements_746,>,==
_mut9080,org.apache.tools.ant.taskdefs.SQLExec,runStatements_746,>,!=
_mut9081,org.apache.tools.ant.taskdefs.SQLExec,runStatements_746,>,<
_mut9082,org.apache.tools.ant.taskdefs.SQLExec,runStatements_746,>,<=
_mut9083,org.apache.tools.ant.taskdefs.SQLExec,runStatements_746,>,>=
_mut9084,org.apache.tools.ant.taskdefs.SQLExec,runStatements_746,>,==
_mut9085,org.apache.tools.ant.taskdefs.SQLExec,runStatements_746,>,!=
_mut9086,org.apache.tools.ant.taskdefs.SQLExec,runStatements_746,>,<
_mut9087,org.apache.tools.ant.taskdefs.SQLExec,runStatements_746,>,<=
_mut9088,org.apache.tools.ant.taskdefs.SQLExec,runStatements_746,>,>=
_mut9089,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,==
_mut9090,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,<
_mut9091,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,>
_mut9092,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,<=
_mut9093,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,>=
_mut9094,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,==
_mut9095,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,<
_mut9096,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,>
_mut9097,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,<=
_mut9098,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,>=
_mut9099,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,||,&&
_mut9100,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,==
_mut9101,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,<
_mut9102,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,>
_mut9103,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,<=
_mut9104,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,!=,>=
_mut9105,org.apache.tools.ant.taskdefs.SQLExec,execSQL_802,&&,||
_mut9106,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,>,==
_mut9107,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,>,!=
_mut9108,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,>,<
_mut9109,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,>,<=
_mut9110,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,>,>=
_mut9111,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,<=,==
_mut9112,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,<=,!=
_mut9113,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,<=,<
_mut9114,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,<=,>
_mut9115,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,<=,>=
_mut9116,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,<=,==
_mut9117,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,<=,!=
_mut9118,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,<=,<
_mut9119,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,<=,>
_mut9120,org.apache.tools.ant.taskdefs.SQLExec,printResults_896,<=,>=
_mut9121,org.apache.tools.ant.taskdefs.SQLExec,printValue_924,==,!=
_mut9122,org.apache.tools.ant.taskdefs.SQLExec,printValue_924,==,<
_mut9123,org.apache.tools.ant.taskdefs.SQLExec,printValue_924,==,>
_mut9124,org.apache.tools.ant.taskdefs.SQLExec,printValue_924,==,<=
_mut9125,org.apache.tools.ant.taskdefs.SQLExec,printValue_924,==,>=
_mut9126,org.apache.tools.ant.taskdefs.SQLExec,printValue_924,&&,||
_mut9127,org.apache.tools.ant.taskdefs.SQLExec,maybeQuote_936,||,&&
_mut9128,org.apache.tools.ant.taskdefs.SQLExec,maybeQuote_936,&&,||
_mut9129,org.apache.tools.ant.taskdefs.SQLExec,maybeQuote_936,&&,||
_mut9130,org.apache.tools.ant.taskdefs.SQLExec,maybeQuote_936,||,&&
_mut9131,org.apache.tools.ant.taskdefs.SQLExec,closeQuietly_957,&&,||
_mut9132,org.apache.tools.ant.taskdefs.SQLExec,closeQuietly_957,&&,||
_mut9133,org.apache.tools.ant.taskdefs.SQLExec,runTransaction_1083,!=,==
_mut9134,org.apache.tools.ant.taskdefs.SQLExec,runTransaction_1083,!=,<
_mut9135,org.apache.tools.ant.taskdefs.SQLExec,runTransaction_1083,!=,>
_mut9136,org.apache.tools.ant.taskdefs.SQLExec,runTransaction_1083,!=,<=
_mut9137,org.apache.tools.ant.taskdefs.SQLExec,runTransaction_1083,!=,>=
_mut9138,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,-,+
_mut9139,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,-,*
_mut9140,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,-,/
_mut9141,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,-,%
_mut9142,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,-,+
_mut9143,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,-,*
_mut9144,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,-,/
_mut9145,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,-,%
_mut9146,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,-,+
_mut9147,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,-,*
_mut9148,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,-,/
_mut9149,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,-,%
_mut9150,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,>=,==
_mut9151,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,>=,!=
_mut9152,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,>=,<
_mut9153,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,>=,>
_mut9154,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,>=,<=
_mut9155,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,&&,||
_mut9156,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,<,==
_mut9157,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,<,!=
_mut9158,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,<,>
_mut9159,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,<,<=
_mut9160,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,<,>=
_mut9161,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,+,-
_mut9162,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,+,*
_mut9163,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,+,/
_mut9164,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,+,%
_mut9165,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,>=,==
_mut9166,org.apache.tools.ant.taskdefs.SQLExec,lastDelimiterPosition_1108,>=,!=
